release_id,table_slug,check_name,severity,detail,observed,expected
(final),us_soybeans,cross_source_agmanager,warn,soybeans imports 1990/91,3.0,4.0
(final),us_soybeans,cross_source_agmanager,warn,soybeans ending_stocks 1987/88,302.0,304.0
(final),us_corn,cross_source_agmanager,warn,corn feed_and_residual 1984/85,4079.0,4115.0
(final),us_corn,cross_source_agmanager,warn,corn ending_stocks 1980/81,2286.0,1393.0
(final),us_soybeans,cross_source_agmanager,warn,soybeans beginning_stocks 1980/81,318.0,359.0
(final),us_soybeans,cross_source_agmanager,warn,soybeans imports 1998/99,3.0,4.0
(final),us_soybeans,cross_source_agmanager,warn,soybeans ending_stocks 1991/92,278.0,283.0
(final),us_soybeans,cross_source_agmanager,warn,soybeans seed 1983/84,66.0,65.0
(final),us_corn,cross_source_agmanager,warn,corn beginning_stocks 1983/84,3120.0,3523.0
(final),us_corn,cross_source_agmanager,warn,corn supply_total 1983/84,7297.0,7699.0
(final),us_soybeans,cross_source_agmanager,warn,soybeans area_planted 1981/82,27.4,67.5
(final),us_corn,cross_source_agmanager,warn,corn exports 1979/80,2433.0,2402.0
(final),us_soybeans,cross_source_agmanager,warn,soybeans seed 1998/99,88.0,89.0
(final),us_soybeans,cross_source_agmanager,warn,soybeans imports 1997/98,5.0,4.6
(final),us_corn,cross_source_agmanager,warn,corn ending_stocks 2007/08,1624.0,1685.0
(final),us_soybeans,cross_source_agmanager,warn,soybeans seed 1989/90,57.0,56.0
(final),us_corn,cross_source_agmanager,warn,corn exports 1986/87,1504.0,1492.0
(final),us_corn,cross_source_agmanager,warn,corn area_harvested 1983/84,91.5,51.5
(final),us_corn,cross_source_agmanager,warn,corn ending_stocks 1982/83,3120.0,3524.0
(final),us_soybeans,cross_source_agmanager,warn,soybeans use_total 1981/82,55.8,2048.0
(final),us_corn,cross_source_agmanager,warn,corn area_planted 1981/82,81.8,84.1
(final),us_corn,cross_source_agmanager,warn,corn beginning_stocks 1981/82,1034.0,1392.0
(final),us_corn,cross_source_agmanager,warn,corn supply_total 1981/82,9237.0,9512.0
(final),us_corn,cross_source_agmanager,warn,corn production 1980/81,8202.0,6639.0
(final),us_soybeans,cross_source_agmanager,warn,soybeans beginning_stocks 1978/79,161.0,162.0
(final),us_corn,cross_source_agmanager,warn,corn ending_stocks 1978/79,1304.0,1710.0
